Env,Size,Reward type,Game id,Final reward,Num edges,t* index,density,avg_degree,max_degree,avg_clustering,num_components,avg_shortest_path
Linear,14,complete,45,2.842170943040401e-14,90,11,0.989010989010989,12.857142857142858,13,0.989010989010989,1,1.010989010989011
Linear,14,complete,46,-2.842170943040401e-14,90,11,0.989010989010989,12.857142857142858,13,0.989010989010989,1,1.010989010989011
Linear,14,complete,47,-1.0,91,11,1.0,13.0,13,1.0,1,1.0
Linear,14,complete,48,-1.0,91,11,1.0,13.0,13,1.0,1,1.0
Linear,14,complete,49,2.842170943040401e-14,90,11,0.989010989010989,12.857142857142858,13,0.989010989010989,1,1.010989010989011
Linear,14,central,0,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,1,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,2,1.4210854715202004e-14,60,7,0.6593406593406593,8.571428571428571,12,0.7783549783549785,2,
Linear,14,central,3,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,4,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,5,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,6,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,7,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,8,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,9,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,10,-0.729109762440757,61,7,0.6703296703296703,8.714285714285714,12,0.836976911976912,2,
Linear,14,central,11,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,12,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,13,-0.03757936531906125,60,7,0.6593406593406593,8.571428571428571,11,0.7766233766233768,2,
Linear,14,central,14,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,15,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,16,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,17,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,18,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,19,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,20,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,21,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,22,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,23,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,24,-0.5857864376269077,58,7,0.6373626373626373,8.285714285714286,11,0.7860750360750364,3,
Linear,14,central,25,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,26,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,27,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,28,1.4210854715202004e-14,58,7,0.6373626373626373,8.285714285714286,11,0.7852813852813855,3,
Linear,14,central,29,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,30,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,31,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,32,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,33,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,34,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,35,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,36,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,37,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,38,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,39,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,40,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,41,0.0,60,7,0.6593406593406593,8.571428571428571,11,0.7948051948051946,3,
Linear,14,central,42,0.0,60,7,0.6593406593406593,8.571428571428571,11,0.7948051948051946,3,
Linear,14,central,43,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,44,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,45,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,46,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,47,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,48,1.4210854715202004e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,14,central,49,-2.842170943040401e-14,59,7,0.6483516483516484,8.428571428571429,11,0.7887445887445889,3,
Linear,15,complete,0,-2.842170943040401e-14,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,1,-2.842170943040401e-14,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,2,0.0,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,3,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,4,-1.0,103,11,0.9809523809523809,13.733333333333333,14,0.9804639804639805,1,1.019047619047619
Linear,15,complete,5,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,6,0.0,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,7,-2.842170943040401e-14,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,8,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,9,-5.684341886080802e-14,103,12,0.9809523809523809,13.733333333333333,14,0.9824175824175825,1,1.019047619047619
Linear,15,complete,10,-2.842170943040401e-14,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,11,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,12,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,13,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,14,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,15,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,16,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,17,0.0,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,18,-0.9999999999999432,103,11,0.9809523809523809,13.733333333333333,14,0.9804639804639805,1,1.019047619047619
Linear,15,complete,19,-0.9999999999999716,103,11,0.9809523809523809,13.733333333333333,14,0.9804639804639805,1,1.019047619047619
Linear,15,complete,20,0.0,103,12,0.9809523809523809,13.733333333333333,14,0.9824175824175824,1,1.019047619047619
Linear,15,complete,21,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,22,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,23,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,24,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,25,-2.842170943040401e-14,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,26,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,27,2.842170943040401e-14,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,28,-1.0,103,11,0.9809523809523809,13.733333333333333,14,0.9804639804639805,1,1.019047619047619
Linear,15,complete,29,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,30,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,31,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,32,-1.0,103,11,0.9809523809523809,13.733333333333333,14,0.9804639804639804,1,1.019047619047619
Linear,15,complete,33,-2.842170943040401e-14,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,34,0.0,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,35,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,36,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,37,-2.842170943040401e-14,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,38,-2.842170943040401e-14,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,39,0.0,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,40,5.684341886080802e-14,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,41,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,42,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,43,-2.0000000000000284,102,11,0.9714285714285714,13.6,14,0.96996336996337,1,1.0285714285714285
Linear,15,complete,44,-2.0,102,11,0.9714285714285714,13.6,14,0.96996336996337,1,1.0285714285714285
Linear,15,complete,45,-1.0000000000000568,103,12,0.9809523809523809,13.733333333333333,14,0.9804639804639805,1,1.019047619047619
Linear,15,complete,46,-1.0000000000000284,103,11,0.9809523809523809,13.733333333333333,14,0.9804639804639804,1,1.019047619047619
Linear,15,complete,47,-2.842170943040401e-14,104,12,0.9904761904761905,13.866666666666667,14,0.9904761904761905,1,1.0095238095238095
Linear,15,complete,48,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,complete,49,-0.9999999999999716,105,12,1.0,14.0,14,1.0,1,1.0
Linear,15,central,0,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,1,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,2,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,3,-0.005843089110072697,85,8,0.8095238095238095,11.333333333333334,14,0.8862293262293265,1,1.1904761904761905
Linear,15,central,4,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,5,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,6,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,7,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,8,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,9,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,10,-0.016129748954824663,86,8,0.819047619047619,11.466666666666667,14,0.8884226884226887,1,1.180952380952381
Linear,15,central,11,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,12,-0.06616586392212298,86,8,0.819047619047619,11.466666666666667,14,0.8864024864024868,1,1.180952380952381
Linear,15,central,13,-0.08068975976453885,85,8,0.8095238095238095,11.333333333333334,14,0.8838050838050842,1,1.1904761904761905
Linear,15,central,14,-0.02472500996455551,87,8,0.8285714285714286,11.6,14,0.8903651903651907,1,1.1714285714285715
Linear,15,central,15,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,16,-0.024725009964498668,87,8,0.8285714285714286,11.6,14,0.8903651903651907,1,1.1714285714285715
Linear,15,central,17,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,18,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,19,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,20,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,21,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,22,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,23,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,24,-0.02472500996455551,87,8,0.8285714285714286,11.6,14,0.8903651903651907,1,1.1714285714285715
Linear,15,central,25,-0.016129748954824663,86,8,0.819047619047619,11.466666666666667,14,0.8884226884226887,1,1.180952380952381
Linear,15,central,26,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,27,0.0,86,8,0.819047619047619,11.466666666666667,14,0.8916194916194919,1,1.180952380952381
Linear,15,central,28,-0.029693368598685765,87,8,0.8285714285714286,11.6,14,0.8901098901098904,1,1.1714285714285715
Linear,15,central,29,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,30,-0.0338912429276661,85,8,0.8095238095238095,11.333333333333334,14,0.8871905871905875,1,1.1904761904761905
Linear,15,central,31,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,32,-0.016129748954824663,85,8,0.8095238095238095,11.333333333333334,14,0.887690087690088,1,1.1904761904761905
Linear,15,central,33,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,34,-0.06616586392212298,86,8,0.819047619047619,11.466666666666667,14,0.8864024864024868,1,1.180952380952381
Linear,15,central,35,-0.029693368598685765,87,8,0.8285714285714286,11.6,14,0.8901098901098904,1,1.1714285714285715
Linear,15,central,36,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,37,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,38,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,39,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,40,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,41,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,42,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,43,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,44,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,45,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,46,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,47,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,48,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Linear,15,central,49,-0.03032236624355278,86,8,0.819047619047619,11.466666666666667,14,0.8880452880452884,1,1.180952380952381
Local,11,complete,0,2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,1,2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,2,0.0,45,6,0.8181818181818182,8.181818181818182,10,0.8863636363636364,1,1.1818181818181819
Local,11,complete,3,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,4,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,5,1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,6,2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,7,1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,8,-1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,9,-7.105427357601002e-15,42,5,0.7636363636363637,7.636363636363637,10,0.8675324675324677,1,1.2363636363636363
Local,11,complete,10,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,11,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,12,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,13,-1.4210854715202004e-14,45,6,0.8181818181818182,8.181818181818182,10,0.8863636363636364,1,1.1818181818181819
Local,11,complete,14,1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,15,1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,16,-1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,17,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,18,2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,19,2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,20,1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,21,2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,22,1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,23,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,24,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,25,1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,26,-0.9486257582689746,43,5,0.7818181818181819,7.818181818181818,10,0.8695526695526695,1,1.2181818181818183
Local,11,complete,27,2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,28,-1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,29,-2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,30,1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,31,2.842170943040401e-14,45,6,0.8181818181818182,8.181818181818182,10,0.8863636363636364,1,1.1818181818181819
Local,11,complete,32,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,33,0.0,45,6,0.8181818181818182,8.181818181818182,10,0.8863636363636364,1,1.1818181818181819
Local,11,complete,34,-2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,35,-1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,36,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,37,-2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,38,2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,39,-2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,40,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,41,2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,42,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,43,-2.842170943040401e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,44,0.0,45,6,0.8181818181818182,8.181818181818182,10,0.8863636363636364,1,1.1818181818181819
Local,11,complete,45,-2.842170943040401e-14,45,6,0.8181818181818182,8.181818181818182,10,0.8863636363636364,1,1.1818181818181819
Local,11,complete,46,1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,47,5.684341886080802e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,48,1.4210854715202004e-14,44,5,0.8,8.0,10,0.8737373737373737,1,1.2
Local,11,complete,49,0.0,45,6,0.8181818181818182,8.181818181818182,10,0.8863636363636364,1,1.1818181818181819
Local,11,central,0,-1.4210854715202004e-14,40,4,0.7272727272727273,7.2727272727272725,10,0.8484848484848485,1,1.2727272727272727
Local,11,central,1,2.842170943040401e-14,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,2,-7.105427357601002e-15,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,3,-7.105427357601002e-15,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,4,2.1316282072803006e-14,42,5,0.7636363636363637,7.636363636363637,10,0.8643578643578643,1,1.2363636363636363
Local,11,central,5,-1.4210854715202004e-14,40,4,0.7272727272727273,7.2727272727272725,10,0.8484848484848485,1,1.2727272727272727
Local,11,central,6,0.0,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,7,-7.105427357601002e-15,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,8,0.0,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,9,1.4210854715202004e-14,42,5,0.7636363636363637,7.636363636363637,10,0.8643578643578643,1,1.2363636363636363
Local,11,central,10,-7.105427357601002e-15,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,11,7.105427357601002e-15,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,12,7.105427357601002e-15,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,13,7.105427357601002e-15,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,14,-1.4210854715202004e-14,40,4,0.7272727272727273,7.2727272727272725,10,0.8484848484848485,1,1.2727272727272727
Local,11,central,15,1.4210854715202004e-14,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,16,-1.4210854715202004e-14,40,4,0.7272727272727273,7.2727272727272725,10,0.8484848484848485,1,1.2727272727272727
Local,11,central,17,7.105427357601002e-15,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,18,1.4210854715202004e-14,38,4,0.6909090909090909,6.909090909090909,10,0.8431457431457431,1,1.309090909090909
Local,11,central,19,2.1316282072803006e-14,42,5,0.7636363636363637,7.636363636363637,10,0.8643578643578643,1,1.2363636363636363
Local,11,central,20,-1.4210854715202004e-14,40,4,0.7272727272727273,7.2727272727272725,10,0.8484848484848485,1,1.2727272727272727
Local,11,central,21,-1.4210854715202004e-14,40,4,0.7272727272727273,7.2727272727272725,10,0.8484848484848485,1,1.2727272727272727
Local,11,central,22,-2.1316282072803006e-14,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,23,-1.4210854715202004e-14,40,4,0.7272727272727273,7.2727272727272725,10,0.8484848484848485,1,1.2727272727272727
Local,11,central,24,-0.5870680286963079,37,5,0.6727272727272727,6.7272727272727275,10,0.8361471861471862,1,1.3272727272727274
Local,11,central,25,3.552713678800501e-14,42,5,0.7636363636363637,7.636363636363637,10,0.8643578643578643,1,1.2363636363636363
Local,11,central,26,-1.4210854715202004e-14,40,4,0.7272727272727273,7.2727272727272725,10,0.8484848484848485,1,1.2727272727272727
Local,11,central,27,7.105427357601002e-15,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,28,7.105427357601002e-15,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,29,0.0,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,30,2.842170943040401e-14,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,31,-7.105427357601002e-15,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
Local,11,central,32,-1.0,42,6,0.7636363636363637,7.636363636363637,10,0.8686868686868686,1,1.2363636363636363
Local,11,central,33,-1.4210854715202004e-14,40,4,0.7272727272727273,7.2727272727272725,10,0.8484848484848485,1,1.2727272727272727
Local,11,central,34,-1.4210854715202004e-14,40,4,0.7272727272727273,7.2727272727272725,10,0.8484848484848485,1,1.2727272727272727
Local,11,central,35,-1.4210854715202004e-14,40,4,0.7272727272727273,7.2727272727272725,10,0.8484848484848485,1,1.2727272727272727
Local,11,central,36,0.0,42,5,0.7636363636363637,7.636363636363637,10,0.8643578643578643,1,1.2363636363636363
Local,11,central,37,-1.4210854715202004e-14,40,4,0.7272727272727273,7.2727272727272725,10,0.8484848484848485,1,1.2727272727272727
Local,11,central,38,2.842170943040401e-14,41,5,0.7454545454545455,7.454545454545454,10,0.8585858585858586,1,1.2545454545454546
